path,x_start,y_start,x_finish,y_finish,class_title
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279136.jpg,420,1,459,248,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279136.jpg,380,565,389,605,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279136.jpg,329,695,347,767,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279114.jpg,2,256,469,768,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279114.jpg,0,407,325,768,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279114.jpg,2,531,217,768,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279114.jpg,0,683,74,767,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279115.jpg,11,0,510,555,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279115.jpg,2,152,511,720,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279115.jpg,2,268,447,767,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279115.jpg,1,428,308,768,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279120.jpg,193,573,261,647,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279120.jpg,334,564,512,724,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279121.jpg,198,313,263,390,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279121.jpg,336,306,510,467,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279121.jpg,200,589,259,672,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279133.jpg,73,1,215,2,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279133.jpg,234,124,263,153,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279132.jpg,137,205,200,271,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279132.jpg,0,383,231,595,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279107.jpg,143,0,248,1,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279107.jpg,439,1,509,2,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279106.jpg,233,3,345,4,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279106.jpg,510,68,512,312,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279139.jpg,330,0,418,1,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279139.jpg,448,56,510,379,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279139.jpg,418,488,498,502,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279139.jpg,220,451,298,464,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279139.jpg,181,642,262,658,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279139.jpg,160,746,244,766,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279138.jpg,348,184,429,202,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279138.jpg,381,55,390,93,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279138.jpg,447,317,510,639,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279138.jpg,219,706,312,723,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279138.jpg,411,740,494,756,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279124.jpg,2,3,3,134,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279050.jpg,442,85,477,114,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279050.jpg,345,2,409,54,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279110.jpg,3,201,512,663,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279111.jpg,450,1,512,3,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279123.jpg,197,77,268,155,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279122.jpg,197,66,259,136,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279122.jpg,332,53,510,215,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279122.jpg,197,336,261,407,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279117.jpg,411,0,510,103,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279117.jpg,325,1,507,197,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279117.jpg,223,2,450,258,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279117.jpg,74,3,405,366,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279117.jpg,357,408,393,447,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279116.jpg,245,1,512,295,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279116.jpg,96,3,508,463,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279116.jpg,2,17,451,516,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279116.jpg,2,169,406,620,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279116.jpg,362,660,398,701,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279129.jpg,2,116,218,354,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279129.jpg,270,36,311,70,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279129.jpg,387,2,448,62,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279128.jpg,2,371,220,611,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279128.jpg,57,3,230,193,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279128.jpg,268,293,309,325,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279128.jpg,364,176,401,210,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279134.jpg,90,0,153,1,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279134.jpg,473,458,511,467,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1889077/img/1889077_1279135.jpg,468,206,510,215,Poly
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258828.jpg,341,169,387,176,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258828.jpg,136,287,153,391,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258828.jpg,100,566,106,591,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258829.jpg,99,310,104,334,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258829.jpg,134,54,149,142,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258829.jpg,73,460,82,503,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258884.jpg,510,9,574,23,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258884.jpg,646,41,711,60,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258816.jpg,699,253,717,339,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258816.jpg,650,467,671,567,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258816.jpg,613,682,627,766,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258816.jpg,502,216,515,271,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258816.jpg,461,434,474,488,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258816.jpg,749,5,760,58,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258817.jpg,616,423,627,483,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258817.jpg,651,209,667,304,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258817.jpg,697,16,713,87,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258817.jpg,476,178,486,226,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258822.jpg,595,306,762,334,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258822.jpg,373,465,399,605,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258822.jpg,197,398,213,485,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258822.jpg,142,637,164,752,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258822.jpg,258,54,271,108,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258823.jpg,369,209,397,353,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258823.jpg,591,51,752,80,driveways_line
/Users/neeliyer/Documents/SPOT/retinanet/retinanet/labelled_images/1929664/img/1929664_1258823.jpg,197,149,212,223,driveways_line
